PLAYER_NAME,TEAM_ID,POSITION_NAME,POSITION_DISPLAY_NAME,RAW_STAT,MAPPED_STAT,RAW_LINE,LINE
Jackie Young,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs,,19.5,19.5
Jackie Young,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs,,34.5,34.5
Jackie Young,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebs_asts,,10.5,10.5
Cameron Brink,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,period_1_2_points,,5.5,5.5
Cameron Brink,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,field_goals_att,,7.5,7.5
Cameron Brink,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,free_throws_made,,2.5,2.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,points,,17.5,17.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,points,,24.5,24.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,points,,19.5,19.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,points,,14.5,14.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,three_points_made,,2.5,2.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,three_points_made,,3.5,3.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,three_points_made,,1.5,1.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,8.5,8.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,12.5,12.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,11.5,11.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,10.5,10.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,9.5,9.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebounds,,13.5,13.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,assists,,6.5,6.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,assists,,3.5,3.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,assists,,5.5,5.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,assists,,4.5,4.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs_asts,,39.5,39.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs_asts,,34.5,34.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs_asts,,30.5,30.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_asts,,29.5,29.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_asts,,24.5,24.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_asts,,21.5,21.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs,,34.5,34.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs,,29.5,29.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,pts_rebs,,26.5,26.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebs_asts,,12.5,12.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebs_asts,,14.5,14.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebs_asts,,11.5,11.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,rebs_asts,,17.5,17.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,fantasy_points,,37.05,37.05
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,period_1_2_points,,8.5,8.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,period_1_2_pts_rebs_asts,,15.5,15.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,period_1_2_rebounds,,4.5,4.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,field_goals_att,,12.5,12.5
Nneka Ogwumike,7497705e-afa6-441e-913f-a6b2e7a99080,F,Forward,free_throws_made,,2.5,2.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,points,,24.5,24.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,points,,21.5,21.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,points,,17.5,17.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,points,,29.5,29.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,three_points_made,,2.5,2.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,three_points_made,,1.5,1.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,12.5,12.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,11.5,11.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,13.5,13.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,6.5,6.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,10.5,10.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,9.5,9.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebounds,,8.5,8.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,assists,,5.5,5.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,assists,,3.5,3.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,assists,,6.5,6.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,assists,,4.5,4.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs_asts,,39.5,39.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs_asts,,44.5,44.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs_asts,,29.5,29.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs_asts,,34.5,34.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_asts,,29.5,29.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_asts,,34.5,34.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_asts,,25.5,25.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs,,39.5,39.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs,,31.5,31.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,pts_rebs,,34.5,34.5
Breanna Stewart,16a788c2-7492-4552-a55a-d6fe767e0391,F,Forward,rebs_asts,,12.5,12.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,points,,12.5,12.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,points,,14.5,14.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,points,,17.5,17.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,points,,19.5,19.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,three_points_made,,1.5,1.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,three_points_made,,0.5,0.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,three_points_made,,2.5,2.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebounds,,4.5,4.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebounds,,5.5,5.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebounds,,3.5,3.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,assists,,7.5,7.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,assists,,8.5,8.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,assists,,9.5,9.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,assists,,6.5,6.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs_asts,,24.5,24.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs_asts,,29.5,29.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs_asts,,19.5,19.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs_asts,,22.5,22.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_asts,,24.5,24.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_asts,,14.5,14.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_asts,,18.5,18.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs,,15.5,15.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs,,24.5,24.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,pts_rebs,,19.5,19.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebs_asts,,11.5,11.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebs_asts,,7.5,7.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,rebs_asts,,9.5,9.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,fantasy_points,,30.05,30.05
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,period_1_2_points,,6.5,6.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,period_1_2_pts_rebs_asts,,11.5,11.5
Veronica Burton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,G,Guard,field_goals_att,,9.5,9.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,22.5,22.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,29.5,29.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,24.5,24.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,17.5,17.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,34.5,34.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,points,,19.5,19.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,three_points_made,,2.5,2.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,three_points_made,,5.5,5.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,three_points_made,,4.5,4.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,three_points_made,,3.5,3.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,assists,,1.5,1.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,assists,,4.5,4.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,assists,,3.5,3.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_rebs_asts,,26.5,26.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_rebs_asts,,29.5,29.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_rebs_asts,,39.5,39.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_rebs_asts,,34.5,34.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_asts,,24.5,24.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_asts,,29.5,29.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_asts,,19.5,19.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,pts_asts,,34.5,34.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,fantasy_points,,30.55,30.55
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,period_1_2_points,,11.5,11.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,period_1_2_pts_rebs_asts,,13.5,13.5
Kelsey Mitchell,de7be802-8888-4aa0-9e22-455bd7ff69e3,G,Guard,field_goals_att,,17.5,17.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,points,,12.5,12.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,points,,19.5,19.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,points,,14.5,14.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,points,,17.5,17.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,points,,9.5,9.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,three_points_made,,3.5,3.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,three_points_made,,2.5,2.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,three_points_made,,1.5,1.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebounds,,4.5,4.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebounds,,5.5,5.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebounds,,3.5,3.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebounds,,2.5,2.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,7.5,7.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,9.5,9.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,8.5,8.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,10.5,10.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,4.5,4.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,assists,,6.5,6.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs_asts,,29.5,29.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs_asts,,21.5,21.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs_asts,,24.5,24.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_asts,,18.5,18.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_asts,,24.5,24.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs,,24.5,24.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs,,19.5,19.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,pts_rebs,,14.5,14.5
Chelsea Gray,ec4bf359-4c76-4e8d-b3f1-ba323966e51e,G,Guard,rebs_asts,,8.5,8.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,points,,15.5,15.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,points,,11.5,11.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,points,,17.5,17.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,points,,24.5,24.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,points,,19.5,19.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,three_points_made,,3.5,3.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,three_points_made,,2.5,2.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,three_points_made,,1.5,1.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebounds,,2.5,2.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebounds,,5.5,5.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebounds,,4.5,4.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebounds,,3.5,3.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,assists,,3.5,3.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,assists,,5.5,5.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,assists,,4.5,4.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs_asts,,21.5,21.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs_asts,,24.5,24.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs_asts,,29.5,29.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_asts,,18.5,18.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_asts,,24.5,24.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_asts,,14.5,14.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs,,18.5,18.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs,,24.5,24.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,pts_rebs,,14.5,14.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebs_asts,,9.5,9.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebs_asts,,7.5,7.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebs_asts,,4.5,4.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,rebs_asts,,6.5,6.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,fantasy_points,,25.55,25.55
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,period_1_2_points,,7.5,7.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,period_1_2_pts_rebs_asts,,11.5,11.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,field_goals_att,,12.5,12.5
Arike Ogunbowale,1d704982-8d8e-4da0-aaeb-ea3c58442614,G,Guard,free_throws_made,,3.5,3.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,points,,8.5,8.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,points,,11.5,11.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,points,,14.5,14.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,points,,5.5,5.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,three_points_made,,3.5,3.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,three_points_made,,2.5,2.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,three_points_made,,1.5,1.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,5.5,5.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,7.5,7.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,8.5,8.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,9.5,9.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,6.5,6.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,rebounds,,4.5,4.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,pts_rebs_asts,,19.5,19.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,pts_rebs_asts,,15.5,15.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,pts_rebs,,19.5,19.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,pts_rebs,,14.5,14.5
Kayla Thornton,19ce5a1d-1dc4-4f8b-bc68-115e4ce10bd1,F,Forward,fantasy_points,,20.05,20.05
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,points,,19.5,19.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,points,,24.5,24.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,points,,29.5,29.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,three_points_made,,2.5,2.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,three_points_made,,3.5,3.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,three_points_made,,4.5,4.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,three_points_made,,5.5,5.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebounds,,5.5,5.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebounds,,4.5,4.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebounds,,3.5,3.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,assists,,3.5,3.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,assists,,4.5,4.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,assists,,6.5,6.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,assists,,5.5,5.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs_asts,,24.5,24.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs_asts,,34.5,34.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs_asts,,39.5,39.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs_asts,,29.5,29.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs_asts,,26.5,26.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_asts,,29.5,29.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_asts,,19.5,19.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_asts,,34.5,34.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_asts,,22.5,22.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs,,19.5,19.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs,,22.5,22.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs,,29.5,29.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,pts_rebs,,34.5,34.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebs_asts,,11.5,11.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebs_asts,,9.5,9.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,rebs_asts,,6.5,6.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,fantasy_points,,30.55,30.55
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,period_1_2_points,,9.5,9.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,period_1_2_pts_rebs_asts,,13.5,13.5
Marina Mabrey,7e75beb2-bb2e-4d9e-812c-27283064f9a6,G,Guard,field_goals_att,,14.5,14.5
